graph,method,metric,value,timestamp,database,subset,min_cov_ignored,run_id
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:43:52.586456142,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:43:52.586456142,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,all,$\mu_1$: NodeCount,8.0,2026-05-01 15:43:53.985153151,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,all,$\mu_2$: EdgeCount,8.0,2026-05-01 15:43:53.985153151,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,all,$\mu_3$: AvgNodePropCount,1.9999999999999998,2026-05-01 15:43:53.985153151,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:43:53.985153151,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:44:42.520221102,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:44:42.520221102,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:44:42.520221102,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:44:42.520221102,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,node-left,$\mu_1$: NodeCount,8.0,2026-05-01 15:44:43.873603915,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,node-left,$\mu_2$: EdgeCount,8.0,2026-05-01 15:44:43.873603915,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,node-left,$\mu_3$: AvgNodePropCount,1.9999999999999998,2026-05-01 15:44:43.873603915,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,node-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:44:43.873603915,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:45:39.183228502,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:45:39.183228502,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:45:39.183228502,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:45:39.183228502,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,edge-left,$\mu_1$: NodeCount,3.0,2026-05-01 15:45:39.185821847,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,edge-left,$\mu_2$: EdgeCount,2.0,2026-05-01 15:45:39.185821847,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,edge-left,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:45:39.185821847,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-2}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:45:39.185821847,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:46:32.051718257,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:46:32.051718257,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:46:32.051718257,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:46:32.051718257,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,all,$\mu_1$: NodeCount,6.0,2026-05-01 15:46:33.497698906,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,all,$\mu_2$: EdgeCount,5.0,2026-05-01 15:46:33.497698906,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,all,$\mu_3$: AvgNodePropCount,2.3333333333333335,2026-05-01 15:46:33.497698906,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:46:33.497698906,neo4j,all,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:47:29.323870819,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:47:29.323870819,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:47:29.323870819,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:47:29.323870819,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,node-left,$\mu_1$: NodeCount,6.0,2026-05-01 15:47:30.852341241,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,node-left,$\mu_2$: EdgeCount,5.0,2026-05-01 15:47:30.852341241,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,node-left,$\mu_3$: AvgNodePropCount,2.333333333333333,2026-05-01 15:47:30.852341241,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,node-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:47:30.852341241,neo4j,node-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:48:19.946500860,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:48:19.946500860,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:48:19.946500860,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:48:19.946500860,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,edge-left,$\mu_1$: NodeCount,3.0,2026-05-01 15:48:19.948192244,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,edge-left,$\mu_2$: EdgeCount,2.0,2026-05-01 15:48:19.948192244,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,edge-left,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:48:19.948192244,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{No-3}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:48:19.948192244,neo4j,edge-left,False,dde87466-3408-4175-a593-8f2b3d09126e
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-29 01:32:02.992655566,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-29 01:32:02.992655566,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-29 01:32:02.992655566,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-29 01:32:02.992655566,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,all,$\mu_1$: NodeCount,1124.0,2026-04-29 01:32:03.576816904,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,all,$\mu_2$: EdgeCount,3969.0,2026-04-29 01:32:03.576816904,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,all,$\mu_3$: AvgNodePropCount,8.296263345195728,2026-04-29 01:32:03.576816904,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,all,$\mu_4$: AvgEdgePropCount,2.7147896195515235,2026-04-29 01:32:03.576816904,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-29 01:32:57.383390836,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-29 01:32:57.383390836,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-29 01:32:57.383390836,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-29 01:32:57.383390836,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,node-left,$\mu_1$: NodeCount,1124.0,2026-04-29 01:32:58.057666660,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,node-left,$\mu_2$: EdgeCount,3969.0,2026-04-29 01:32:58.057666660,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,node-left,$\mu_3$: AvgNodePropCount,8.296263345195728,2026-04-29 01:32:58.057666660,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,node-left,$\mu_4$: AvgEdgePropCount,2.7147896195515235,2026-04-29 01:32:58.057666660,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-29 01:33:53.039990243,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-29 01:33:53.039990243,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-29 01:33:53.039990243,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-29 01:33:53.039990243,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,edge-left,$\mu_1$: NodeCount,1035.0,2026-04-29 01:33:53.042548275,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,edge-left,$\mu_2$: EdgeCount,3139.0,2026-04-29 01:33:53.042548275,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,edge-left,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-29 01:33:53.042548275,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Nw}$,edge-left,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-29 01:33:53.042548275,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-29 01:34:50.132880314,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-29 01:34:50.132880314,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-29 01:34:50.132880314,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-29 01:34:50.132880314,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,all,$\mu_1$: NodeCount,2646.0,2026-04-29 01:34:51.461262982,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,all,$\mu_2$: EdgeCount,6502.0,2026-04-29 01:34:51.461262982,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,all,$\mu_3$: AvgNodePropCount,0.7830687830687776,2026-04-29 01:34:51.461262982,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:34:51.461262982,neo4j,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-29 01:35:44.891542290,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-29 01:35:44.891542290,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-29 01:35:44.891542290,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-29 01:35:44.891542290,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,node-left,$\mu_1$: NodeCount,666.0,2026-04-29 01:35:45.502410063,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,node-left,$\mu_2$: EdgeCount,2598.0,2026-04-29 01:35:45.502410063,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,node-left,$\mu_3$: AvgNodePropCount,2.9849849849849828,2026-04-29 01:35:45.502410063,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,node-left,$\mu_4$: AvgEdgePropCount,2.2540415704387975,2026-04-29 01:35:45.502410063,neo4j,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-29 01:36:42.239153961,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-29 01:36:42.239153961,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-29 01:36:42.239153961,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-29 01:36:42.239153961,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,edge-left,$\mu_1$: NodeCount,2631.0,2026-04-29 01:36:43.231935594,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,edge-left,$\mu_2$: EdgeCount,5856.0,2026-04-29 01:36:43.231935594,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,edge-left,$\mu_3$: AvgNodePropCount,1.2671987837324208,2026-04-29 01:36:43.231935594,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Lon}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:36:43.231935594,neo4j,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:39:32.828497526,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:39:32.828497526,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:39:32.828497526,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:39:32.828497526,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,all,$\mu_1$: NodeCount,3845579.0,2026-04-29 01:40:31.493128889,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,all,$\mu_2$: EdgeCount,5286216.0,2026-04-29 01:40:31.493128889,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,all,$\mu_3$: AvgNodePropCount,2.0998752073484903,2026-04-29 01:40:31.493128889,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:40:31.493128889,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:43:20.527385113,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:43:20.527385113,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:43:20.527385113,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:43:20.527385113,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-29 01:43:39.811432176,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-29 01:43:39.811432176,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217347,2026-04-29 01:43:39.811432176,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186988,2026-04-29 01:43:39.811432176,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:46:13.983040640,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:46:13.983040640,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:46:13.983040640,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:46:13.983040640,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,edge-left,$\mu_1$: NodeCount,3459779.0,2026-04-29 01:46:53.364570443,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,edge-left,$\mu_2$: EdgeCount,4898400.0,2026-04-29 01:46:53.364570443,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,edge-left,$\mu_3$: AvgNodePropCount,2.22368769797146,2026-04-29 01:46:53.364570443,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-1}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:46:53.364570443,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:49:51.245289180,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:49:51.245289180,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:49:51.245289180,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:49:51.245289180,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,all,$\mu_1$: NodeCount,5672180.0,2026-04-29 01:51:33.533827140,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,all,$\mu_2$: EdgeCount,10766019.0,2026-04-29 01:51:33.533827140,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,all,$\mu_3$: AvgNodePropCount,2.3214187490523925,2026-04-29 01:51:33.533827140,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:51:33.533827140,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:54:45.673072655,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:54:45.673072655,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:54:45.673072655,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:54:45.673072655,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-29 01:55:05.200575435,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-29 01:55:05.200575435,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217347,2026-04-29 01:55:05.200575435,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186988,2026-04-29 01:55:05.200575435,memgraph,node-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-29 01:57:42.193432367,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-29 01:57:42.193432367,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-29 01:57:42.193432367,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-29 01:57:42.193432367,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,edge-left,$\mu_1$: NodeCount,5286922.0,2026-04-29 01:59:03.958543922,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,edge-left,$\mu_2$: EdgeCount,10378203.0,2026-04-29 01:59:03.958543922,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,edge-left,$\mu_3$: AvgNodePropCount,2.4184731683198657,2026-04-29 01:59:03.958543922,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Ts-2}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-29 01:59:03.958543922,memgraph,edge-left,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-29 02:06:04.537589541,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-29 02:06:04.537589541,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 02:06:04.537589541,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 02:06:04.537589541,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,all,$\mu_1$: NodeCount,2017381.0,2026-04-29 02:06:13.863855120,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,all,$\mu_2$: EdgeCount,3681864.0,2026-04-29 02:06:13.863855120,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,all,$\mu_3$: AvgNodePropCount,9.518903965091374,2026-04-29 02:06:13.863855120,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
$S_\text{Off-1}$,all,$\mu_4$: AvgEdgePropCount,2.9484888632497017,2026-04-29 02:06:13.863855120,memgraph,all,False,63cf1200-eff1-4a81-a9ab-a77af295e146
